-0.194001686,-0.499250303,0.00765,2.58E-05,2.85E-08,-0.038920859,-0.17445424,-0.50642205,0.046570859,,0.348607672
-0.188001862,-0.499204403,0.007956,2.58E-05,2.85E-08,-0.042638412,-0.166577973,-0.506765489,0.050594412,,0.353781481
-0.182002052,-0.499156668,0.008268,2.31E-05,1.46E-07,-0.046617764,-0.158564249,-0.507097049,0.054885764,,0.358914027
-0.176002257,-0.499107061,0.008586,2.12E-05,2.38E-07,-0.050597117,-0.150553561,-0.507371032,0.059183117,,0.364006604
-0.170002478,-0.499055545,0.00891,2.05E-05,2.74E-07,-0.054576469,-0.142544642,-0.507587402,0.063486469,,0.369060494
-0.164002716,-0.499002086,0.00924,3.54E-06,1.18E-06,-0.058625635,-0.134476862,-0.507755408,0.067865635,,0.37407685
-0.158002972,-0.498946647,0.009576,-1.47E-06,1.48E-06,-0.0626748,-0.126430269,-0.507864675,0.0722508,,0.379057052
-0.152003247,-0.498889192,0.009918,-1.59E-05,2.39E-06,-0.066723966,-0.118375774,-0.507915069,0.076641966,,0.384002335
-0.146003543,-0.498829685,0.010266,-2.57E-05,3.05E-06,-0.070773132,-0.110327911,-0.507906621,0.081039132,,0.388913996
-0.140003859,-0.49876809,0.01062,-2.25E-05,2.82E-06,-0.074717577,-0.102368511,-0.50782869,0.085337577,,0.393793438
-0.134004197,-0.498704371,0.01098,-2.25E-05,2.82E-06,-0.074717577,-0.096380345,-0.507317247,0.085697577,,0.398641801
-0.128004559,-0.498638492,0.011346,-2.25E-05,2.82E-06,-0.074717577,-0.090402364,-0.50680369,0.086063577,,0.403460393
-0.122004945,-0.498570418,0.011718,-2.25E-05,2.82E-06,-0.074717577,-0.084424571,-0.506287946,0.086435577,,0.408250484
-0.116005357,-0.498500111,0.012096,-2.25E-05,2.82E-06,-0.074717577,-0.07844697,-0.505769978,0.086813577,,0.413013342
-0.110005796,-0.498427537,0.01248,-2.25E-05,2.82E-06,-0.074717577,-0.072469566,-0.505249751,0.087197577,,0.417750236
-0.104006263,-0.498352659,0.01287,-2.25E-05,2.82E-06,-0.074717577,-0.066492362,-0.504727228,0.087587577,,0.422462432
-0.09800676,-0.498275441,0.013266,-2.25E-05,2.82E-06,-0.074717577,-0.060515362,-0.504202374,0.087983577,,0.427151198
-0.092007288,-0.498195847,0.013668,-2.25E-05,2.82E-06,-0.074717577,-0.05453857,-0.503675154,0.088385577,,0.4318178
-0.086007848,-0.498113842,0.014076,-2.25E-05,2.82E-06,-0.074717577,-0.048561991,-0.50314553,0.088793577,,0.436463504
-0.080008443,-0.498029389,0.01449,-2.25E-05,2.82E-06,-0.074717577,-0.042585628,-0.502613469,0.089207577,,0.441089574
-0.074009073,-0.497942452,0.01491,-2.25E-05,2.82E-06,-0.074717577,-0.036609486,-0.502078933,0.089627577,,0.445697274
-0.06800974,-0.497852995,0.015336,-2.25E-05,2.82E-06,-0.074717577,-0.03063357,-0.501541887,0.090053577,,0.450287868
-0.062010445,-0.497760983,0.015768,-2.25E-05,2.82E-06,-0.074717577,-0.024657882,-0.501002296,0.090485577,,0.454862619
-0.056011191,-0.497666379,0.016206,-2.25E-05,2.82E-06,-0.074717577,-0.018682428,-0.500460123,0.090923577,,0.459422789
-0.050011979,-0.497569147,0.01665,1.11E-05,3.53E-07,-0.075276083,-0.012583667,-0.499922481,0.091926083,,0.463969714
-0.04401281,-0.497469251,0.0171,0.000225785,-1.55E-05,-0.075834589,-0.006545396,-0.499375725,0.092934589,,0.468504604
-0.038013688,-0.497366656,0.017556,0.000348266,-2.46E-05,-0.076969053,-0.000250218,-0.498819609,0.094525053,,0.473028623
-0.032014612,-0.497261326,0.018018,0.000712558,-5.21E-05,-0.078103518,0.005922921,-0.498247286,0.096121518,,0.477542904
-0.026015586,-0.497153224,0.018486,0.001083646,-8.06E-05,-0.079866301,0.012262307,-0.497650786,0.098352301,,0.48204848
-0.020016611,-0.497042314,0.01896,0.001247,-9.35E-05,-0.08218759,0.019103224,-0.497018156,0.10114759,,0.486546516
-0.01401769,-0.496928561,0.01944,0.00225932,-0.000173998,-0.085049931,0.025363852,-0.496343464,0.104489931,,0.491037428
-0.008018824,-0.496811928,0.019926,0.002612197,-0.00020373,-0.087493393,0.032100168,-0.495639297,0.107419393,,0.495522677
-0.002020015,-0.49669238,0.020418,0.003820606,-0.000307043,-0.090425547,0.038198016,-0.494887099,0.110843547,,0.500002174
0.003978735,-0.496569881,0.020916,0.004854744,-0.000400032,-0.093165715,0.044236969,-0.494102439,0.114081715,,0.504476613
0.009977422,-0.496444394,0.02142,0.005208015,-0.000432763,-0.096324763,0.051311656,-0.493257197,0.117744763,,0.508948168
0.015976046,-0.496315884,0.02193,0.007532268,-0.000650413,-0.099222011,0.05612852,-0.492395102,0.121152011,,0.513413684
0.021974603,-0.496184314,0.022446,0.008328887,-0.000728969,-0.101909819,0.062385335,-0.491500826,0.124355819,,0.517876684
0.027973092,-0.496049649,0.022968,0.011118164,-0.001007824,-0.104789613,0.066672834,-0.490568713,0.127757613,,0.522333101
0.033971509,-0.495911854,0.023496,0.013057981,-0.001210217,-0.107494875,0.071818359,-0.489607988,0.130990875,,0.526785353
0.039969853,-0.495770891,0.02403,0.013827848,-0.001292546,-0.110095416,0.078089627,-0.488618064,0.134125416,,0.531237091
0.045968121,-0.495626724,0.02457,0.017753676,-0.001715963,-0.112661052,0.081172455,-0.487613774,0.137231052,,0.53567993
0.05196631,-0.495479319,0.025116,0.019063749,-0.001862881,-0.115558299,0.086961739,-0.486538226,0.140674299,,0.540121417
0.057964418,-0.495328639,0.025668,0.02322807,-0.002335996,-0.118420641,0.089939233,-0.485444068,0.144088641,,0.544553145
0.063962441,-0.495174648,0.026226,0.026055664,-0.00266953,-0.121213169,0.09422468,-0.484316145,0.147439169,,0.548979334
0.069960378,-0.49501731,0.02679,0.027250268,-0.002813701,-0.124197683,0.100188656,-0.483130929,0.150987683,,0.553405757
0.075958225,-0.494856589,0.02736,0.032641917,-0.003470597,-0.127060024,0.101962792,-0.481945189,0.154420024,,0.557817895
0.081955979,-0.49469245,0.027936,0.034296909,-0.003680219,-0.129887459,0.107506783,-0.48071272,0.157823459,,0.562229575
0.087953638,-0.494524856,0.028518,0.03943056,-0.0043378,-0.132767253,0.109531818,-0.47945968,0.161285253,,0.566627372
0.093951199,-0.494353771,0.029106,0.042816064,-0.004786314,-0.135280528,0.113087073,-0.478207101,0.164386528,,0.571017748
0.099948657,-0.494179159,0.0297,0.044120144,-0.004962237,-0.13772399,0.118747995,-0.476928982,0.16742399,,0.575409791
0.105946011,-0.494000986,0.0303,0.05047622,-0.005825286,-0.140307079,0.119308704,-0.475631189,0.170607079,,0.579781784
0.111943257,-0.493819213,0.030906,0.052539433,-0.0061144,-0.142715634,0.124016967,-0.474307403,0.173621634,,0.584151742
0.117940392,-0.493633807,0.031518,0.05906525,-0.007036898,-0.14496711,0.124147325,-0.472997647,0.17648511,,0.58849973
0.123937412,-0.49344473,0.032136,0.063401376,-0.007664768,-0.147340759,0.126644634,-0.471640141,0.179476759,,0.59283579
0.129934314,-0.493251947,0.03276,0.064958999,-0.007893945,-0.149679501,0.131960013,-0.47025289,0.182439501,,0.597173085
0.135931095,-0.493055423,0.03339,0.073057051,-0.009091965,-0.151704084,0.130473888,-0.468913176,0.185094084,,0.601480412
0.14192775,-0.49285512,0.034026,0.075526118,-0.009465925,-0.153501774,0.134560916,-0.467561516,0.187527774,,0.605784419
0.147924277,-0.492651003,0.034668,0.083049631,-0.010612372,-0.155316917,0.133583832,-0.466209668,0.189984917,,0.610060712
0.153920672,-0.492443037,0.035316,0.087920141,-0.011368112,-0.15687026,0.135095335,-0.464864889,0.19218626,,0.614321623
0.159916931,-0.492231185,0.03597,0.089873205,-0.011674079,-0.158074538,0.139346318,-0.463546137,0.194044538,,0.618581485
0.16591305,-0.492015411,0.03663,0.099164729,-0.013133829,-0.159051923,0.136050122,-0.462270914,0.195681923,,0.622803377
0.171909025,-0.491795681,0.037296,0.102129475,-0.013604506,-0.160029308,0.139252349,-0.460967672,0.197325308,,0.627019421
0.177904852,-0.491571956,0.037968,0.110829065,-0.014990121,-0.160936879,0.136653935,-0.459680197,0.198904879,,0.631200879
0.183900528,-0.491344203,0.038646,0.116620557,-0.015920568,-0.161635011,0.136875944,-0.458403421,0.200281011,,0.635362128
0.189896048,-0.491112385,0.03933,0.118637396,-0.016245992,-0.162245877,0.140916352,-0.457122934,0.201575877,,0.63952247
0.195891408,-0.490876466,0.04002,0.128928969,-0.017908729,-0.162926556,0.136634178,-0.455846568,0.202946556,,0.643640015
0.201886604,-0.49063641,0.040716,0.132016751,-0.018411251,-0.163502514,0.139570465,-0.454557719,0.204218514,,0.647750972
0.207881631,-0.490392181,0.041418,0.141319861,-0.019928048,-0.16390394,0.136145827,-0.453300446,0.20532194,,0.651824008
0.213876486,-0.490143744,0.042126,0.147242256,-0.020897304,-0.164130833,0.136045194,-0.452053869,0.206256833,,0.655876026
0.219871163,-0.489891063,0.04284,0.149536357,-0.021273259,-0.1642181,0.139560662,-0.450815404,0.2070581,,0.65992533
0.225865658,-0.489634102,0.04356,0.160034817,-0.022994078,-0.164253006,0.134781656,-0.449595278,0.207813006,,0.663930821
0.231859966,-0.489372824,0.044286,0.163356333,-0.023538708,-0.164410086,0.137313123,-0.448341385,0.208696086,,0.667928365
